Beat,Position,Pitch,Type
0.0,0,72,0
4.0,1,77,0
7.0,2,72,0
8.0,3,71,0
9.0,4,71,0
10.0,5,71,0
11.0,6,71,0
12.0,7,71,0
13.0,8,76,0
15.0,9,71,0
16.0,10,69,0
17.0,11,69,0
18.0,12,69,0
19.0,13,69,0
20.0,14,69,0
21.0,15,75,0
23.0,16,69,0
24.0,17,68,0
32.0,18,67,0
36.0,19,72,0
39.0,20,67,0
40.0,21,66,0
41.0,22,66,0
42.0,23,66,0
43.0,24,66,0
44.0,25,66,0
45.0,26,71,0
47.0,27,66,0
48.0,28,64,0
49.0,29,64,0
50.0,30,64,0
51.0,31,64,0
52.0,32,64,0
53.0,33,66,0
53.5,34,67,0
54.0,35,66,0
55.0,36,64,0
56.0,37,63,0
61.0,37,63,0
62.0,38,66,0
63.0,39,71,0
64.0,40,78,0
66.0,42,76,0
67.0,43,76,0
69.0,44,67,0
70.0,45,68,0
71.0,46,76,0
72.0,47,75,0
77.0,48,66,0
78.0,49,71,0
79.0,50,75,0
80.0,51,75,0
82.0,52,73,0
83.0,53,73,0
85.0,54,62,0
86.0,55,63,0
87.0,56,73,0
88.0,57,72,0
96.0,58,72,0
100.0,59,77,0
103.0,60,72,0
104.0,61,71,0
105.0,62,71,0
106.0,63,71,0
107.0,64,71,0
108.0,65,71,0
109.0,66,76,0
111.0,67,71,0
112.0,68,69,0
116.0,69,79,0
119.0,70,77,0
120.0,71,67,0
121.0,72,67,0
122.0,73,67,0
123.0,74,67,0
124.0,75,67,0
127.0,76,71,0
128.0,77,69,0
129.0,78,65,0
130.0,79,65,0
131.0,80,69,0
132.0,81,72,0
134.0,82,81,0
136.0,84,72,0
144.0,84,0,4
