Beat,Position,Pitch,Type
240.0,0,71,0
249.0,1,74,0
250.0,2,74,0
251.0,3,71,0
252.0,4,71,0
253.0,5,69,0
254.0,6,69,0
255.0,7,67,0
255.5,8,69,0
265.0,9,74,0
266.0,10,74,0
267.0,11,71,0
268.0,12,71,0
269.0,13,69,0
270.0,14,69,0
270.5,15,67,0
271.5,16,69,0
281.0,17,74,0
282.0,18,74,0
282.5,19,71,0
284.0,20,71,0
285.0,21,69,0
286.0,22,69,0
287.0,23,67,0
288.0,24,71,0
294.0,25,66,0
295.5,26,64,0
302.0,27,66,0
304.0,28,71,0
306.0,29,71,0
308.0,30,70,0
310.0,31,69,0
312.0,32,74,0
321.0,33,74,0
322.0,34,74,0
323.0,35,73,0
324.0,36,72,0
324.5,37,71,0
326.0,38,70,0
327.0,39,71,0
327.5,40,74,0
337.0,41,74,0
338.0,42,74,0
338.5,43,73,0
339.5,44,72,0
340.5,45,71,0
341.5,46,70,0
342.5,47,71,0
344.0,48,74,0
352.5,49,74,0
353.5,50,74,0
354.5,51,73,0
355.5,52,72,0
356.5,53,71,0
358.0,54,70,0
359.0,55,71,0
360.0,55,0,4
