Beat,Position,Pitch,Type
4.0,0,0,1
7.0,0,76,5
7.666666666666667,1,79,5
8.0,1,0,1
8.666666666666666,2,74,5
9.666666666666666,3,72,5
10.0,4,71,5
10.666666666666666,5,72,5
11.0,6,74,5
11.666666666666666,7,76,5
12.0,8,75,5
12.666666666666666,9,67,5
13.0,10,70,5
13.666666666666666,11,74,5
14.0,12,72,0
15.0,13,74,5
15.666666666666666,14,77,5
16.0,15,0,1
16.666666666666668,15,72,5
17.666666666666668,16,70,5
18.0,17,69,5
18.666666666666668,18,70,5
19.0,19,72,5
19.666666666666668,20,74,5
20.0,21,73,5
20.666666666666668,22,65,5
21.0,23,68,5
21.666666666666668,24,72,5
22.0,25,70,0
23.0,26,72,5
23.666666666666668,27,75,5
24.0,28,0,1
24.666666666666668,28,72,5
25.666666666666668,29,68,5
26.0,30,67,5
26.666666666666668,31,70,5
27.0,32,68,5
27.666666666666668,33,67,5
30.666666666666668,34,70,5
31.0,35,68,5
31.666666666666668,36,67,5
36.0,37,0,1
39.0,37,76,5
39.666666666666664,38,79,5
40.0,39,0,1
40.666666666666664,39,74,5
41.666666666666664,40,72,5
42.0,41,71,5
42.666666666666664,42,72,5
43.0,43,74,5
43.666666666666664,44,76,5
44.0,45,75,5
44.666666666666664,46,67,5
45.0,47,70,5
45.666666666666664,48,74,5
46.0,49,72,0
47.0,50,74,5
47.666666666666664,51,77,5
48.0,52,0,1
48.666666666666664,52,72,5
49.666666666666664,53,70,5
50.0,54,69,5
50.666666666666664,55,70,5
51.0,56,72,5
51.666666666666664,57,74,5
52.0,58,73,5
52.666666666666664,59,65,5
53.0,60,68,5
53.666666666666664,61,72,5
54.0,62,70,0
55.0,63,72,5
55.666666666666664,64,75,5
56.0,65,0,1
56.666666666666664,65,72,5
57.666666666666664,66,68,5
58.0,67,67,5
58.666666666666664,68,70,5
59.0,69,68,5
59.666666666666664,70,67,5
62.666666666666664,71,70,5
63.0,72,68,5
63.666666666666664,73,67,5
68.0,74,0,1
70.66666666666667,74,69,5
71.0,75,71,5
71.66666666666667,76,72,5
75.0,77,74,5
75.66666666666667,78,76,5
79.0,79,74,5
79.66666666666667,80,72,5
83.0,81,75,2
83.0,82,76,5
83.66666666666667,83,69,5
87.0,84,71,5
87.66666666666667,85,72,5
91.0,86,74,5
91.66666666666667,87,76,5
95.0,88,77,5
95.66666666666667,89,79,5
98.0,90,79,5
98.66666666666667,91,76,5
99.0,92,77,5
99.66666666666667,93,79,5
103.0,94,76,5
103.66666666666667,95,79,5
104.0,96,0,1
104.66666666666667,96,74,5
105.66666666666667,97,72,5
106.0,98,71,5
106.66666666666667,99,72,5
107.0,100,74,5
107.66666666666667,101,76,5
108.0,102,75,5
108.66666666666667,103,67,5
109.0,104,70,5
109.66666666666667,105,74,5
110.0,106,72,0
111.0,107,74,5
111.66666666666667,108,77,5
112.0,109,0,1
112.66666666666667,109,72,5
113.66666666666667,110,70,5
114.0,111,69,5
114.66666666666667,112,70,5
115.0,113,72,5
115.66666666666667,114,74,5
116.0,115,73,5
116.66666666666667,116,65,5
117.0,117,68,5
117.66666666666667,118,72,5
118.0,119,70,0
119.0,120,72,5
119.66666666666667,121,75,5
120.0,121,0,1
120.66666666666667,122,72,5
121.66666666666667,123,68,5
122.0,124,67,5
122.66666666666667,125,70,5
123.0,126,68,5
123.66666666666667,127,67,5
126.66666666666667,128,70,5
127.0,129,68,5
127.66666666666667,130,67,5
136.0,131,0,4
