Beat,Position,Pitch,Type
4.0,0,0,1
6.666666666666667,0,62,5
7.666666666666667,1,71,5
17.0,2,74,0
18.0,3,74,0
19.0,4,71,0
20.0,5,71,0
21.0,6,69,0
22.0,7,69,0
23.0,8,67,5
23.666666666666668,9,69,5
33.0,10,74,0
34.0,11,74,0
35.0,12,71,0
36.0,13,71,0
37.0,14,69,0
38.0,15,69,5
38.666666666666664,16,67,5
39.666666666666664,17,69,5
49.0,18,74,0
50.0,19,74,5
50.666666666666664,20,71,5
52.0,21,71,0
53.0,22,69,0
54.0,23,69,0
55.0,24,67,0
56.0,25,71,0
62.0,26,66,0
63.666666666666664,27,64,5
70.0,28,66,0
72.0,29,71,0
74.0,30,71,0
76.0,31,70,0
78.0,32,69,0
80.0,33,74,0
89.0,34,74,0
90.0,35,74,0
91.0,36,73,0
92.0,37,72,5
92.66666666666667,38,71,5
94.0,39,70,0
95.0,40,71,5
95.66666666666667,41,74,5
105.0,42,74,0
106.0,43,74,5
106.66666666666667,44,73,5
107.66666666666667,45,72,5
108.66666666666667,46,71,5
109.66666666666667,47,70,5
110.66666666666667,48,71,5
112.0,49,74,0
120.66666666666667,50,74,5
121.66666666666667,51,74,5
122.66666666666667,52,73,5
123.66666666666667,53,72,5
124.66666666666667,54,71,5
126.0,55,70,0
127.0,56,71,0
128.0,57,72,0
144.0,58,72,0
152.66666666666666,59,72,5
153.66666666666666,60,72,5
154.66666666666666,61,71,5
155.66666666666666,62,71,5
156.66666666666666,63,69,5
158.0,64,67,5
158.66666666666666,65,66,5
160.0,66,69,0
169.0,67,67,0
170.0,68,69,0
171.0,69,71,0
172.0,70,74,0
173.66666666666666,71,71,5
174.66666666666666,72,67,5
176.0,73,67,0
184.0,74,69,0
185.66666666666666,75,69,5
186.66666666666666,76,69,5
188.0,77,69,0
190.0,78,67,0
192.0,79,71,0
198.0,80,66,0
199.66666666666666,81,64,5
206.0,82,66,0
207.66666666666666,83,71,5
214.0,84,66,0
215.66666666666666,85,64,5
221.66666666666666,86,66,5
222.0,87,69,5
222.66666666666666,88,67,5
223.0,89,66,5
223.66666666666666,90,64,5
224.0,91,62,0
225.0,92,63,0
226.0,93,64,0
228.0,94,62,0
229.0,95,63,5
229.66666666666666,96,64,5
230.66666666666666,97,64,5
231.0,98,63,0
232.0,99,62,0
233.0,100,63,0
234.0,101,64,0
236.0,102,62,0
237.0,103,63,5
237.66666666666666,104,64,5
238.66666666666666,105,62,5
239.66666666666666,106,71,5
240.0,106,0,4
