Beat,Position,Pitch,Type
0.0,0,0,1
3.0,0,55,0
4.0,1,67,0
5.666666666666667,2,65,5
6.0,3,63,5
6.666666666666667,4,62,5
7.666666666666667,5,60,5
11.0,6,58,0
12.0,7,56,0
14.0,8,67,0
15.666666666666666,9,65,5
20.0,10,65,0
21.666666666666668,11,63,5
22.0,12,62,5
22.666666666666668,13,60,5
23.666666666666668,14,58,5
27.0,15,56,0
28.0,16,55,0
30.0,17,65,0
31.666666666666668,18,63,5
36.0,19,63,0
37.666666666666664,20,61,5
38.0,21,60,5
38.666666666666664,22,58,5
39.666666666666664,23,56,5
43.0,24,54,0
44.0,25,54,0
45.0,26,53,5
45.666666666666664,27,58,5
46.666666666666664,28,56,5
47.666666666666664,29,56,5
51.666666666666664,30,56,5
52.0,31,56,0
53.0,32,55,5
53.666666666666664,33,58,5
55.666666666666664,34,56,5
56.0,35,56,0
57.0,36,55,5
57.666666666666664,37,58,5
59.0,38,56,5
59.666666666666664,39,55,5
67.0,40,55,0
68.0,41,67,0
69.66666666666667,42,65,5
70.0,43,63,5
70.66666666666667,44,62,5
71.66666666666667,45,60,5
75.0,46,58,0
76.0,47,56,0
78.0,48,67,0
79.66666666666667,49,65,5
84.0,50,65,0
85.66666666666667,51,63,5
86.0,52,62,5
86.66666666666667,53,60,5
87.66666666666667,54,58,5
91.0,55,56,0
92.0,56,55,0
94.0,57,65,0
95.66666666666667,58,63,5
100.0,59,63,0
101.66666666666667,60,61,5
102.0,61,60,5
102.66666666666667,62,58,5
103.66666666666667,63,56,5
107.0,64,54,0
108.0,65,54,0
109.0,66,53,5
109.66666666666667,67,58,5
110.66666666666667,68,56,5
111.66666666666667,69,56,5
115.66666666666667,70,56,5
116.0,71,56,0
117.0,72,55,5
117.66666666666667,73,58,5
119.66666666666667,74,56,5
120.0,75,56,0
121.0,76,55,5
121.66666666666667,77,58,5
123.0,78,56,5
123.66666666666667,79,55,5
131.0,79,0,1
132.0,79,0,4
