Beat,Position,Pitch,Type
0.0,0,0,1
0.5,0,65,0
1.0,1,70,0
1.5,2,74,0
2.0,3,72,0
2.5,4,70,0
3.0,5,69,0
3.5,6,70,0
4.0,7,72,0
4.5,8,70,0
5.0,9,74,0
5.5,10,66,0
6.5,11,69,0
7.5,12,72,0
8.0,13,70,0
8.5,14,65,0
9.5,15,74,0
10.0,16,75,0
10.5,17,74,0
11.0,18,71,0
11.5,19,67,0
12.0,20,74,0
13.0,21,0,1
13.5,21,74,0
14.0,22,72,0
14.5,23,71,0
15.0,24,74,0
15.5,25,72,0
16.0,26,0,1
17.5,26,65,0
18.5,27,70,0
19.5,28,66,0
20.0,29,67,0
20.5,30,70,0
21.0,31,72,0
21.5,32,74,0
22.0,33,75,0
22.333333333333332,34,77,0
22.666666666666668,35,75,0
23.0,36,74,0
23.5,37,69,0
24.5,38,70,0
24.75,39,72,0
25.0,40,69,0
25.5,41,70,0
25.75,42,72,0
26.0,43,68,0
27.0,44,0,1
27.5,44,66,0
28.0,45,67,0
28.5,46,72,0
29.0,47,70,0
29.5,48,67,0
30.0,49,74,0
30.5,50,72,0
31.0,51,0,1
32.5,51,65,0
33.0,52,70,0
33.5,53,74,0
34.0,54,72,0
34.5,55,70,0
34.5,56,72,3
34.5,57,71,3
35.0,58,69,0
35.5,59,70,0
36.0,60,72,0
36.5,61,70,0
37.0,62,74,0
37.5,63,66,0
38.5,64,69,0
39.5,65,72,0
40.0,66,70,0
40.5,67,65,0
41.5,68,74,0
42.0,69,75,0
42.5,70,74,0
43.0,71,71,0
43.5,72,67,0
44.0,73,74,0
45.0,74,0,1
45.5,74,74,0
46.0,75,72,0
46.5,76,71,0
47.0,77,74,0
47.5,78,72,0
48.0,79,0,1
49.5,79,65,0
50.5,80,70,0
51.5,81,66,0
52.0,82,67,0
52.0,83,69,3
52.5,84,70,0
53.0,85,72,0
53.5,86,74,0
54.0,87,75,0
54.333333333333336,88,77,0
54.666666666666664,89,75,0
55.0,90,74,0
55.5,91,69,0
56.5,92,70,0
56.75,93,72,0
57.0,94,69,0
57.5,95,70,0
57.75,96,72,0
58.0,97,68,0
59.0,98,0,1
59.5,98,67,0
60.0,99,70,0
60.5,100,72,0
61.0,101,70,0
61.5,102,70,0
62.0,103,0,1
64.0,103,67,0
65.0,104,0,1
65.5,104,64,0
66.0,105,71,0
66.5,106,69,0
67.0,107,66,0
67.5,108,62,0
68.0,109,63,0
68.5,110,64,0
69.0,111,67,0
69.25,112,71,0
69.5,113,66,0
71.0,114,0,1
71.5,114,62,0
72.0,115,67,0
72.5,116,72,0
73.0,117,71,0
73.16666666666667,118,72,0
73.33333333333333,119,71,0
73.5,120,67,0
74.0,121,72,0
74.5,122,71,0
75.0,123,67,0
75.5,124,65,0
77.0,125,0,1
78.5,125,67,0
79.5,126,65,0
80.0,127,69,0
81.0,128,0,1
81.5,128,67,0
82.0,129,72,0
82.5,130,70,0
83.0,131,67,0
83.5,132,62,0
84.0,133,65,0
84.5,134,63,0
85.0,135,64,0
85.5,136,69,0
87.5,137,60,0
88.0,138,67,0
89.0,139,0,1
89.5,139,65,0
90.0,140,72,0
90.5,141,70,0
91.0,142,67,0
91.5,143,63,0
92.0,144,66,0
92.5,145,69,0
93.0,146,72,0
93.0,147,71,3
93.5,148,74,0
94.0,149,75,0
94.25,150,77,0
94.5,151,74,0
95.0,152,0,1
96.5,152,65,0
97.0,153,70,0
97.5,154,74,0
98.0,155,72,0
98.5,156,70,0
99.0,157,69,0
99.5,158,70,0
100.0,159,72,0
100.5,160,70,0
101.0,161,74,0
101.5,162,66,0
102.5,163,69,0
103.5,164,72,0
104.0,165,70,0
104.5,166,65,0
105.5,167,74,0
106.0,168,75,0
106.5,169,74,0
107.0,170,71,0
107.5,171,67,0
108.0,172,74,0
109.0,173,0,1
109.5,173,74,0
110.0,174,72,0
110.5,175,71,0
111.0,176,74,0
111.5,177,72,0
112.0,178,0,1
113.5,178,65,0
114.5,179,70,0
115.5,180,66,0
116.0,181,67,0
116.5,182,70,0
116.5,183,69,3
117.0,184,72,0
117.5,185,74,0
118.0,186,75,0
118.33333333333333,187,77,0
118.66666666666667,188,75,0
119.0,189,74,0
119.5,190,69,0
120.5,191,70,0
120.75,192,72,0
121.0,193,69,0
121.5,194,70,0
121.75,195,72,0
122.0,196,68,0
123.0,197,0,1
123.5,197,67,0
124.0,198,70,0
124.5,199,72,0
125.0,200,70,0
125.5,201,70,0
126.0,202,0,1
128.0,202,0,4
