Beat,Position,Pitch,Type
4.0,0,0,1
6.666666666666667,0,63,5
8.0,1,59,0
12.0,2,68,0
13.0,3,66,0
15.0,4,68,0
16.0,5,58,0
20.0,6,70,0
21.0,7,68,0
22.666666666666668,8,70,5
24.0,9,63,0
28.0,10,73,0
29.0,11,71,0
30.666666666666668,12,63,5
32.0,13,66,0
36.0,14,75,0
37.0,15,73,0
39.666666666666664,16,66,5
40.0,17,71,0
41.0,18,70,0
42.0,19,71,0
43.666666666666664,20,73,5
44.0,21,71,0
44.666666666666664,22,70,0
45.333333333333336,23,69,0
46.0,24,68,0
47.666666666666664,25,67,5
48.0,26,66,0
49.666666666666664,27,66,5
55.0,28,66,0
56.0,29,68,0
57.666666666666664,30,67,5
58.0,31,68,0
59.666666666666664,32,70,5
60.0,33,68,0
60.666666666666664,34,67,0
61.333333333333336,35,66,0
62.0,36,65,0
63.0,37,64,0
64.0,38,63,0
65.66666666666667,39,63,5
70.66666666666667,40,63,5
72.0,41,59,0
76.0,42,68,0
77.0,43,66,0
78.66666666666667,44,68,5
80.0,45,58,0
84.0,46,70,0
85.0,47,68,0
86.66666666666667,48,70,5
88.0,49,63,0
92.0,50,73,0
93.0,51,71,0
94.66666666666667,52,63,5
96.0,53,66,0
100.0,54,75,0
101.0,55,73,0
103.66666666666667,56,66,5
104.0,57,71,0
105.66666666666667,58,70,5
106.0,59,71,0
107.0,60,73,0
108.0,61,75,0
108.66666666666667,62,73,0
109.33333333333333,63,71,0
110.0,64,70,5
110.66666666666667,65,69,5
111.66666666666667,66,68,5
116.0,67,71,0
116.66666666666667,68,70,0
117.33333333333333,69,69,0
118.0,70,68,0
119.0,71,67,0
120.0,72,66,0
124.0,73,70,0
124.66666666666667,74,68,0
125.33333333333333,75,67,0
126.0,76,66,0
127.0,77,73,5
127.66666666666667,78,71,5
128.0,78,0,4
