Beat,Position,Pitch,Type
8.0,0,0,1
8.5,0,65,0
9.0,1,70,0
9.5,2,74,0
10.0,3,72,0
10.5,4,70,0
11.0,5,69,0
11.5,6,70,0
12.0,7,72,0
12.5,8,70,0
13.0,9,74,0
13.5,10,66,0
14.5,11,69,0
15.5,12,72,0
16.0,13,70,0
16.5,14,65,0
17.5,15,74,0
18.0,16,75,0
18.5,17,74,0
19.0,18,71,0
19.5,19,67,0
20.0,20,74,0
21.0,21,0,1
21.5,21,74,0
22.0,22,72,0
22.5,23,71,0
23.0,24,74,0
23.5,25,72,0
24.0,26,0,1
25.5,26,65,0
26.5,27,70,0
27.5,28,66,0
28.0,29,67,0
28.5,30,70,0
29.0,31,72,0
29.5,32,74,0
30.0,33,75,0
30.333333333333332,34,77,0
30.666666666666668,35,75,0
31.0,36,74,0
31.5,37,69,0
32.5,38,70,0
32.75,39,72,0
33.0,40,69,0
33.5,41,70,0
33.75,42,72,0
34.0,43,68,0
35.0,44,0,1
35.5,44,66,0
36.0,45,67,0
36.5,46,72,0
37.0,47,70,0
37.5,48,67,0
38.0,49,74,0
38.5,50,72,0
39.0,51,0,1
40.5,51,65,0
41.0,52,70,0
41.5,53,74,0
42.0,54,72,0
42.5,55,70,0
43.0,56,69,0
43.5,57,70,0
44.0,58,72,0
44.5,59,70,0
45.0,60,74,0
45.5,61,66,0
46.5,62,69,0
47.5,63,72,0
48.0,64,70,0
48.5,65,65,0
49.5,66,74,0
50.0,67,75,0
50.5,68,74,0
51.0,69,71,0
51.5,70,67,0
52.0,71,74,0
53.0,71,0,1
53.5,72,74,0
54.0,73,72,0
54.5,74,71,0
55.0,75,74,0
55.5,76,72,0
56.0,77,0,1
57.5,77,65,0
58.5,78,70,0
59.5,79,66,0
60.0,80,67,0
60.5,81,70,0
61.0,82,72,0
61.5,83,74,0
62.0,84,75,0
62.333333333333336,85,77,0
62.666666666666664,86,75,0
63.0,87,74,0
63.5,88,69,0
64.5,89,70,0
64.75,90,72,0
65.0,91,69,0
65.5,92,70,0
65.75,93,72,0
66.0,94,68,0
67.5,95,67,0
68.0,96,70,0
68.5,97,72,0
69.0,98,70,0
69.5,99,70,0
70.0,100,0,1
72.0,100,67,0
73.0,101,0,1
73.5,101,64,0
74.0,102,71,0
74.5,103,69,0
75.0,104,66,0
75.5,105,62,0
76.0,106,63,0
76.5,107,64,0
77.0,108,67,0
77.25,109,71,0
77.5,110,66,0
78.0,111,0,1
79.5,111,62,0
80.0,112,67,0
80.5,113,72,0
81.0,114,71,0
81.16666666666667,115,72,0
81.33333333333333,116,71,0
81.5,117,67,0
82.0,118,72,0
82.5,119,71,0
83.0,120,67,0
83.5,121,65,0
85.0,122,0,1
86.5,122,67,0
87.5,123,65,0
88.0,124,69,0
89.0,125,0,1
89.5,125,67,0
90.0,126,72,0
90.5,127,70,0
91.0,128,67,0
91.5,129,62,0
92.0,130,65,0
92.5,131,63,0
93.0,132,64,0
93.5,133,69,0
95.5,134,60,0
96.0,135,67,0
97.0,136,0,1
97.5,136,65,0
98.0,137,72,0
98.5,138,70,0
99.0,139,67,0
99.5,140,63,0
100.0,141,66,0
100.5,142,69,0
101.0,143,72,0
101.5,144,74,0
102.0,145,75,0
102.25,146,77,0
102.5,147,74,0
103.0,148,0,1
104.5,148,65,0
105.0,149,70,0
105.5,150,74,0
106.0,151,72,0
106.5,152,70,0
107.0,153,69,0
107.5,154,70,0
108.0,155,72,0
108.5,156,70,0
109.0,157,74,0
109.5,158,66,0
110.5,159,69,0
111.5,160,72,0
112.0,161,70,0
112.5,162,65,0
113.5,163,74,0
114.0,164,75,0
114.5,165,74,0
115.0,166,71,0
115.5,167,67,0
116.0,168,74,0
117.0,169,0,1
117.5,169,74,0
118.0,170,72,0
118.5,171,71,0
119.0,172,74,0
119.5,173,72,0
120.0,174,0,1
121.5,174,65,0
122.5,175,70,0
123.5,176,66,0
124.0,177,67,0
124.5,178,70,0
125.0,179,72,0
125.5,180,74,0
126.0,181,75,0
126.33333333333333,182,77,0
126.66666666666667,183,75,0
127.0,184,74,0
127.5,185,69,0
128.5,186,70,0
128.75,187,72,0
129.0,188,69,0
129.5,189,70,0
129.75,190,72,0
130.0,191,68,0
131.0,192,0,1
131.5,192,67,0
132.0,193,70,0
132.5,194,72,0
133.0,195,70,0
133.5,196,70,0
134.0,197,0,1
136.0,197,0,4
