Beat,Position,Pitch,Type
776.0,120,65,5
776.6666666666666,121,64,5
777.0,122,65,5
777.6666666666666,123,60,5
778.0,124,0,1
779.0,124,69,5
779.6666666666666,125,68,5
780.0,126,69,5
780.6666666666666,127,60,5
781.0,128,0,1
781.6666666666666,128,64,5
782.6666666666666,129,67,5
783.0,130,65,5
783.6666666666666,131,60,5
784.0,132,67,5
784.6666666666666,133,65,5
785.0,134,69,5
785.6666666666666,135,70,5
786.0,136,69,5
786.6666666666666,137,65,5
787.0,138,67,5
787.6666666666666,139,63,5
788.0,140,0,1
788.6666666666666,140,74,5
790.0,141,0,1
790.6666666666666,141,73,5
791.6666666666666,142,65,5
792.0,143,71,0
793.6666666666666,144,77,5
794.0,145,0,1
794.6666666666666,145,71,5
795.0,146,70,0
796.0,147,0,1
797.6666666666666,147,68,5
798.6666666666666,148,65,5
799.0,149,67,5
799.6666666666666,150,65,5
800.0,151,72,0
801.0,152,0,1
801.6666666666666,152,69,5
802.0,153,70,0
803.0,154,0,1
803.6666666666666,154,69,5
804.0,155,72,0
805.0,156,72,0
806.0,157,0,1
806.6666666666666,157,69,5
807.0,158,70,5
807.6666666666666,159,72,5
808.0,160,69,5
808.6666666666666,161,67,5
809.0,162,65,5
809.6666666666666,163,64,5
810.0,164,65,0
811.0,165,0,1
811.6666666666666,165,72,5
812.0,166,70,0
813.0,167,0,1
813.6666666666666,167,77,5
814.6666666666666,168,72,5
815.0,169,75,5
815.6666666666666,170,77,5
816.0,171,0,1
817.6666666666666,171,72,5
818.0,172,72,0
819.0,173,0,1
819.6666666666666,173,69,5
820.0,174,70,5
820.6666666666666,175,69,5
821.0,176,65,5
821.6666666666666,177,62,5
822.0,178,69,5
822.6666666666666,179,69,5
824.0,180,65,5
824.6666666666666,181,64,5
825.0,182,65,5
825.6666666666666,183,60,5
826.0,184,0,1
827.0,184,69,5
827.6666666666666,185,68,5
828.0,186,69,5
828.6666666666666,187,60,5
829.0,188,0,1
829.6666666666666,188,64,5
830.6666666666666,189,67,5
831.0,190,65,5
831.6666666666666,191,60,5
832.0,192,67,5
832.6666666666666,193,65,5
833.0,194,69,5
833.6666666666666,195,70,5
834.0,196,69,5
834.6666666666666,197,65,5
835.0,198,67,5
835.6666666666666,199,63,5
836.0,200,0,1
836.6666666666666,200,74,5
838.0,201,0,1
838.6666666666666,201,73,5
839.6666666666666,202,65,5
840.0,203,71,0
841.6666666666666,204,77,5
842.0,205,0,1
842.6666666666666,205,71,5
843.0,206,70,0
844.0,207,0,1
845.6666666666666,207,68,5
846.6666666666666,208,65,5
847.0,209,67,5
847.6666666666666,210,65,5
848.0,211,72,0
849.0,212,0,1
849.6666666666666,212,69,5
850.0,213,70,0
851.0,214,0,1
851.6666666666666,214,69,5
852.0,215,72,0
853.0,216,72,0
854.0,217,0,1
854.6666666666666,217,69,5
855.0,218,70,5
855.6666666666666,219,72,5
856.0,220,69,5
856.6666666666666,221,67,5
857.0,222,65,5
857.6666666666666,223,64,5
858.0,224,65,0
859.0,225,0,1
859.6666666666666,225,72,5
860.0,226,70,0
861.0,227,0,1
861.6666666666666,227,77,5
862.0,228,0,1
862.6666666666666,228,72,5
863.0,229,75,5
863.6666666666666,230,77,5
864.0,231,0,1
865.6666666666666,231,72,5
866.0,232,72,0
867.0,233,0,1
867.6666666666666,233,69,5
868.0,234,70,5
868.6666666666666,235,69,5
869.0,236,65,5
869.6666666666666,237,62,5
870.0,238,69,5
870.6666666666666,239,69,5
872.0,239,0,4
